Roll (deg),Pitch (deg),Heading (deg),Yaw (deg),Yaw Rate (deg/s),Velocity (m/s),Steering Angle (deg),Relative Altitude (m),Altitude AMSL (m),Altitude Tuning,Altitude Tuning Setpoint,X-Track Error (m),Travelled Distance (m),Run Time,Distance To Home (m),Mission Index,Heading To Next WP (deg),Heading To Home (deg),Distance To GCS (m),Throttle (%),Hobbs,Clock Time,Clock Date,GPS Latitude,GPS Longitude,GPS MGRS,GPS HDOP,GPS VDOP,GPS Course,Satellite Locks,Satellite Count,Longitudinal Position (m),Lateral Position (m),Vertical Position (m),Longitudinal Velocity (m/s),Absolute Longitudinal Velocity (m/s),Lateral Velocity (m/s),Absolute Lateral Velocity (m/s),Vertical Velocity (m/s),Temperature (F),Longitudinal Vibration,Lateral Vibration,Vertical Vibration,Data Type
1.6,4.1,4,-176,-2,0.5,-47.63355443,-1.8,767.8,-0.48,-0.46,-0.614,1406.1,0:18:03,2.7,2,17,92,,55,13:48:36,12:43:28,5/21/2022,32.2310895,-110.9079999,12SWA 08668 66054,1.8,2.8,355.2,3,8,0.8,-5.2,2.3,-0.6,0.6,0.5,0.5,0.1,114.42,0.1,0,0,0
-1.9,4.7,357,177,353,1.1,2.147585428,-1.7,767.9,-0.38,-0.38,0.021,1406.1,0:18:04,1.9,2,17,105,,44,13:48:36,12:43:30,5/21/2022,32.2310896,-110.9079846,12SWA 08669 66054,1.8,2.8,72.1,3,8,0.7,-5.3,2.3,0.3,0.3,0.4,0.4,0.1,114.42,1.3,1.2,1.7,0
-3.3,3.8,340,160,-17,1.2,0,-1.6,768,-0.21,-0.3,0,1408.9,0:18:05,2.8,2,17,144,,43,13:48:36,12:43:31,5/21/2022,32.2311007,-110.907981,12SWA 08669 66055,1.8,2.8,25.6,3,8,2.9,-4.3,2.1,1.2,1.2,0.4,0.4,-0.1,114.4,2.1,2.1,2.9,0
-15.1,3.9,345,165,5,1.4,-38.09391136,-1.4,768.2,0.01,-0.08,-0.439,1410.9,0:18:06,4.6,2,17,159,,40,13:48:36,12:43:32,5/21/2022,32.231125,-110.9079775,12SWA 08670 66058,1.2,1.8,0.3,3,9,5,-4.2,1.9,1.3,1.3,0.7,0.7,0,114.4,2.8,1.9,4.1,0
-7.4,5,358,178,13,1.5,-61.85938832,-1.2,768.5,0.23,0.21,-1.047,1413,0:18:07,6.6,2,17,164,,38,13:48:36,12:43:33,5/21/2022,32.2311583,-110.9079881,12SWA 08669 66062,1.6,2.3,354.8,3,8,7,-4.4,1.7,1.2,1.2,0.9,0.9,-0.2,114.4,2.6,1.9,3.2,0
-8.9,5.5,0,-180,-358,1.5,-68.54604398,-1.1,768.5,0.25,0.24,-1.425,1415.6,0:18:08,9.2,2,17,170,,42,13:48:36,12:43:34,5/21/2022,32.2311698,-110.9079878,12SWA 08669 66063,1.6,2.3,352.6,3,8,9.6,-4.2,1.6,0.8,0.8,1.2,1.2,-0.2,114.39,2.5,1.5,2.5,0
-12.6,6.8,359,179,359,1.3,-63.87815628,-1.1,768.5,0.18,0.24,-1.142,1415.6,0:18:09,10.2,2,17,174,,45,13:48:36,12:43:35,5/21/2022,32.2311886,-110.9079825,12SWA 08669 66065,1.6,2.3,344.6,3,8,10.8,-3.7,1.6,0.9,0.9,1,1,-0.1,114.4,1.5,1.2,1.7,0
-9.7,7.3,1,-179,-358,1.3,-64.76172559,-1.2,768.5,0.17,0.17,-1.188,1417.7,0:18:10,11.5,2,17,177,,47,13:48:36,12:43:36,5/21/2022,32.2312064,-110.9079821,12SWA 08669 66067,1.6,2.3,342,3,8,12.1,-3.2,1.7,0.8,0.8,1,1,-0.2,114.42,1.8,1.1,1.9,0
-12.2,7.4,5,-175,4,1.6,-66.67908507,-1.1,768.5,0.28,0.21,-1.299,1420,0:18:11,13.2,2,17,179,,39,13:48:36,12:43:37,5/21/2022,32.2312147,-110.9079736,12SWA 08670 66068,1.2,1.8,7.3,3,9,13.8,-2.8,1.6,1,1,1.2,1.2,-0.2,114.42,1.8,1,2.8,0
-14.7,8.8,8,-172,3,1.2,-62.54900223,-0.9,768.7,0.4,0.38,-1.078,1422.2,0:18:12,15.3,2,17,181,,44,13:48:36,12:43:38,5/21/2022,32.2312335,-110.9079738,12SWA 08670 66070,1.2,1.8,7.3,3,9,15.9,-2.2,1.4,0.8,0.8,1,1,-0.2,114.46,1.6,1.1,2.1,0
-16.5,6.3,3,-177,-5,1.3,-62.57072925,-0.9,768.7,0.43,0.43,-1.079,1422.2,0:18:13,16.6,3,356,181,,41,13:48:36,12:43:39,5/21/2022,32.2312434,-110.9079782,12SWA 08670 66071,1.2,1.8,7.3,3,9,17.2,-2.2,1.4,1,1,0.8,0.8,-0.2,114.46,1.5,1.5,2.6,0
-15.6,4,342,162,339,1.2,-38.03048625,-0.9,768.8,0.47,0.45,-0.438,1422.2,0:18:14,17.1,3,356,184,,44,13:48:36,12:43:40,5/21/2022,32.2312478,-110.9079626,12SWA 08671 66071,1.2,1.8,95.2,3,9,17.7,-1.5,1.4,1,1,0.4,0.4,-0.1,114.49,2.1,1.1,2.3,0
-8.5,2.9,337,157,-5,1.2,-16.32304623,-0.9,768.8,0.47,0.47,-0.164,1424.6,0:18:15,18.2,3,356,183,,41,13:48:36,12:43:41,5/21/2022,32.2312537,-110.9079624,12SWA 08671 66072,1.2,1.8,95.2,3,9,18.1,-1.4,1.4,1.1,1.1,0.1,0.1,-0.1,114.51,1.8,1.2,2,0
-5.5,2.8,343,163,6,1.3,-27.53882335,-0.9,768.7,0.43,0.43,-0.292,1427.6,0:18:16,20.4,3,356,182,,32,13:48:36,12:43:42,5/21/2022,32.2312795,-110.9079673,12SWA 08671 66075,1.2,1.8,10.7,3,9,21,-2,1.4,1.5,1.5,0.2,0.2,-0.1,114.53,2.1,1.7,2.8,0
-6.3,3.7,345,165,2,1.3,-39.15543412,-0.9,768.7,0.41,0.41,-0.456,1430.4,0:18:17,23.2,3,356,180,,30,13:48:36,12:43:43,5/21/2022,32.2313013,-110.9079747,12SWA 08670 66077,1.2,1.8,349.1,3,9,23.8,-2.7,1.4,1.2,1.2,0.3,0.3,-0.1,114.57,1.4,1,2.6,0
-7.2,2.7,347,167,2,1.1,-39.03217593,-1,768.6,0.34,0.4,-0.454,1430.4,0:18:18,24.3,3,356,180,,32,13:48:36,12:43:44,5/21/2022,32.2313064,-110.9079743,12SWA 08670 66078,1.2,1.8,349.1,3,9,25,-2.8,1.5,1,1,0.2,0.2,-0.1,114.58,1.6,0.7,1.6,0
-2.9,1.4,350,170,3,1.1,-43.36943101,-1.1,768.5,0.17,0.24,-0.529,1432.9,0:18:19,25.6,3,356,179,,33,13:48:36,12:43:45,5/21/2022,32.2313229,-110.907978,12SWA 08670 66080,1.2,1.8,346.7,3,9,26.3,-3,1.6,1,1,0.2,0.2,0,114.6,1.8,0.7,1.7,0
-2.6,1.4,354,174,4,1.2,-45.45673259,-1.3,768.4,0.07,0.08,-0.569,1432.9,0:18:20,26.9,3,356,179,,29,13:48:36,12:43:46,5/21/2022,32.2313356,-110.9079765,12SWA 08670 66081,1.2,1.8,346.7,3,9,27.5,-3.2,1.8,1.1,1.1,0.2,0.2,0,114.62,0.9,0.7,1.6,0
-1.9,1.5,351,171,-3,1.1,-35.53767779,-1.3,768.3,0.02,0.05,-0.4,1435.9,0:18:21,28.7,3,356,179,,29,13:48:36,12:43:47,5/21/2022,32.2313434,-110.9079732,12SWA 08670 66082,1.2,1.8,346.7,3,9,28.7,-3.1,1.8,1.1,1.1,0.1,0.1,0,114.64,1.4,0.6,2,0
-2.4,2.5,343,163,-8,0.8,-14.99507913,-1.4,768.3,-0.03,-0.01,-0.15,1435.9,0:18:22,29.3,3,356,179,,35,13:48:36,12:43:48,5/21/2022,32.2313526,-110.9079719,12SWA 08670 66083,1.2,1.8,346.7,3,9,30,-3.1,1.9,0.8,0.8,0,0,0.1,114.67,1.2,0.8,1.3,0
1.3,2.5,348,168,5,1,-35.60536898,-1.4,768.2,-0.09,-0.09,-0.401,1435.9,0:18:23,30.5,3,356,178,,34,13:48:36,12:43:49,5/21/2022,32.231365,-110.907971,12SWA 08670 66084,1.2,1.8,344.6,3,9,31.2,-3.5,1.9,0.9,0.9,-0.1,0.1,0,114.71,1.4,0.9,2,0
1.3,5.5,345,165,-3,0.9,33.09573428,-1.4,768.2,-0.07,-0.1,0.365,1438.2,0:18:24,31.7,4,4,179,,38,13:48:36,12:43:50,5/21/2022,32.2313735,-110.9079708,12SWA 08670 66085,1.2,1.8,343.7,3,9,32.3,-3.3,1.9,0.9,0.9,-0.1,0.1,0,114.73,1.5,0.7,2.4,0
0.6,4.4,338,158,-7,1,48.13966015,-1.4,768.2,-0.05,-0.06,0.625,1440.7,0:18:25,33.4,4,4,180,,39,13:48:36,12:43:51,5/21/2022,32.2313872,-110.9079631,12SWA 08671 66087,1.2,1.8,343.7,3,9,33.4,-2.9,1.9,1,1,0,0,0.1,114.76,1.5,0.7,1.5,0
-3.3,1.4,332,152,-6,1.1,51.65739697,-1.4,768.2,-0.04,-0.04,0.708,1440.7,0:18:26,34.6,4,4,180,,37,13:48:36,12:43:52,5/21/2022,32.2313959,-110.9079647,12SWA 08671 66088,1.3,1.8,338.2,3,8,35.3,-2.9,1.9,1.1,1.1,-0.2,0.2,0.2,114.8,2,1.3,4.1,0
-1.2,1.3,345,165,13,1.2,-6.923448915,-1.4,768.2,-0.07,-0.06,-0.068,1443.7,0:18:27,36.4,4,4,179,,31,13:48:36,12:43:53,5/21/2022,32.2314181,-110.907976,12SWA 08670 66090,3.2,5.8,336.8,3,7,37,-3.3,1.9,1.3,1.3,0.1,0.1,0,114.84,1.8,0.9,2.5,0
-0.2,3,356,176,11,1.1,-39.09385889,-1.3,768.3,0.04,0.03,-0.455,1443.7,0:18:28,37.9,4,4,179,,34,13:48:36,12:43:54,5/21/2022,32.231438,-110.9079808,12SWA 08669 66093,2.6,3.7,353.7,3,8,38.6,-3.4,1.8,1.1,1.1,0.3,0.3,0,114.85,1.5,0.7,1.8,0
-1.6,1.2,4,-176,-352,1,-50.06830104,-1.3,768.3,-0.02,0.03,-0.669,1446.1,0:18:29,39.3,4,4,179,,33,13:48:36,12:43:55,5/21/2022,32.2314441,-110.9079848,12SWA 08669 66093,1.3,1.6,353.7,3,9,40,-3.5,1.8,1,1,0.4,0.4,0,114.87,1.8,0.6,1.8,0
-3.5,4.3,15,-165,11,0.9,53.83056392,-1.4,768.2,-0.06,-0.03,0.766,1446.1,0:18:30,40.7,5,53,179,,37,13:48:36,12:43:56,5/21/2022,32.2314529,-110.9079807,12SWA 08669 66094,1.2,1.6,353.7,3,10,40.9,-3.4,1.9,0.8,0.8,0.4,0.4,0,114.91,1.1,0.8,1.6,0
-1.4,1.2,19,-161,4,1,42.65835454,-1.4,768.2,-0.1,-0.07,0.516,1448.4,0:18:31,41.4,5,53,180,,37,13:48:36,12:43:57,5/21/2022,32.2314522,-110.9079713,12SWA 08670 66094,1.2,1.8,353.7,3,9,42.1,-2.7,2,0.8,0.8,0.7,0.7,0.1,114.93,2,1,4,0
-0.9,4.2,31,-149,12,1.1,-9.229886244,-1.4,768.2,-0.11,-0.12,-0.091,1448.4,0:18:32,42.1,5,53,181,,37,13:48:36,12:43:58,5/21/2022,32.231459,-110.907965,12SWA 08671 66095,1.2,1.6,6.1,3,10,42.7,-2.2,2,0.6,0.6,0.9,0.9,0,114.96,1.8,1,2.3,0
-3.8,2.1,40,-140,9,1.4,-46.15277787,-1.5,768.2,-0.12,-0.12,-0.583,1450.7,0:18:33,43.5,5,53,182,,31,13:48:36,12:43:59,5/21/2022,32.2314685,-110.9079552,12SWA 08672 66096,1.2,1.6,38.3,3,10,42.7,-2.2,2,0.6,0.6,0.9,0.9,0,114.98,1.8,1,2.3,0
-2.7,3.6,43,-137,3,1.2,-61.49087281,-1.4,768.2,-0.13,-0.13,-1.031,1450.7,0:18:34,44,5,53,183,,33,13:48:36,12:44:00,5/21/2022,32.2314685,-110.9079552,12SWA 08672 66096,1.2,1.6,38.3,3,10,44.6,-0.1,2,0.4,0.4,1.1,1.1,0.1,115.03,1.7,0.8,2.7,0
1,3.9,61,-119,18,1,-67.04245488,-1.5,768.1,-0.13,-0.15,-1.322,1453.1,0:18:35,45.3,5,53,184,,37,13:48:36,12:44:01,5/21/2022,32.2314938,-110.9079366,12SWA 08673 66099,1.3,1.6,16.9,3,9,45.8,0.9,2,0,0,1,1,0,115.05,2.7,1,3.1,0
-1.7,4.4,62,-118,1,1.2,-65.59103714,-1.4,768.2,-0.09,-0.13,-1.234,1453.1,0:18:36,45.6,5,53,185,,36,13:48:36,12:44:02,5/21/2022,32.2314962,-110.9079334,12SWA 08674 66099,1.3,1.6,16.9,3,9,46,1.2,2,0.1,0.1,1.1,1.1,0,115.09,1.5,1,2.1,0
-1.9,4.2,56,-124,-6,0.8,11.60476236,-1.3,768.3,0.03,-0.05,0.115,1453.1,0:18:37,45.5,6,93,186,,45,13:48:36,12:44:03,5/21/2022,32.2314974,-110.9079259,12SWA 08674 66099,1.3,1.6,52.7,3,9,45.9,1.9,1.8,0,0,1,1,0,115.11,2.4,2.3,3.5,0
1.7,4.7,53,-127,-3,0.9,30.96375653,-1.2,768.4,0.12,0.03,0.336,1453.1,0:18:38,45.3,6,93,186,,47,13:48:36,12:44:04,5/21/2022,32.2314927,-110.9079197,12SWA 08675 66099,1.3,1.6,52.7,3,9,45.7,2,1.7,0.2,0.2,0.8,0.8,-0.1,115.11,2.9,2.2,4.1,0
-9.4,2.7,64,-116,11,1.3,1.023030189,-1.2,768.4,0.2,0.2,0.01,1455.6,0:18:39,45.5,6,93,187,,38,13:48:36,12:44:05,5/21/2022,32.2314986,-110.9078991,12SWA 08677 66099,1.3,1.6,69.3,3,9,45.9,2.6,1.7,0.3,0.3,1.1,1.1,-0.1,115.12,2.6,3.1,6.9,0
-1.6,4.3,75,-105,11,1.6,-37.64762064,-1.1,768.5,0.25,0.23,-0.432,1458.8,0:18:40,47,6,93,192,,30,13:48:36,12:44:06,5/21/2022,32.2315083,-110.9078599,12SWA 08681 66100,1.3,1.6,78.9,3,9,46.7,6.9,1.6,-0.4,0.4,1.4,1.4,-0.1,115.12,2.4,2.3,6,0
